2017-12-26 13:26:42.161,-0.67,-0.69,-0.69,-0.74,-0.69,-0.56,-0.56,-0.55,-0.62,-0.67,-0.71,-0.76
2017-12-26 13:26:42.385,-0.8,-0.85,-0.85,-0.87,-0.83,-0.71,-0.7,-0.7,-0.77,-0.83,-0.87,-0.91
2017-12-26 13:26:42.586,-1.03,-1.08,-1.08,-1.09,-1.06,-0.93,-0.94,-0.94,-1,-1.06,-1.1,-1.14
2017-12-26 13:26:42.808,-1,-1.01,-0.99,-1.06,-1,-0.86,-0.87,-0.87,-0.94,-1,-1.02,-1.07
2017-12-26 13:26:43.008,-0.81,-0.79,-0.76,-0.87,-0.78,-0.64,-0.64,-0.64,-0.75,-0.79,-0.81,-0.88
2017-12-26 13:26:43.225,-0.75,-0.74,-0.72,-0.79,-0.73,-0.59,-0.58,-0.58,-0.67,-0.73,-0.75,-0.81
2017-12-26 13:26:43.441,-0.75,-0.77,-0.76,-0.81,-0.76,-0.63,-0.62,-0.61,-0.7,-0.76,-0.78,-0.84
2017-12-26 13:26:43.641,-0.79,-0.81,-0.81,-0.86,-0.8,-0.69,-0.67,-0.66,-0.75,-0.8,-0.84,-0.89
2017-12-26 13:26:43.857,-0.9,-0.94,-0.94,-0.98,-0.93,-0.8,-0.8,-0.79,-0.87,-0.93,-0.96,-1.01
2017-12-26 13:26:44.072,-1.01,-1.04,-1.04,-1.07,-1.03,-0.9,-0.9,-0.9,-0.98,-1.03,-1.06,-1.12
2017-12-26 13:26:44.287,-1.04,-1.06,-1.04,-1.09,-1.04,-0.91,-0.91,-0.91,-1,-1.04,-1.06,-1.12
2017-12-26 13:26:44.488,-1.02,-1.03,-1.01,-1.07,-1.01,-0.87,-0.88,-0.88,-0.96,-1.02,-1.04,-1.09
2017-12-26 13:26:44.71,-0.99,-1,-0.98,-1.04,-0.98,-0.84,-0.85,-0.84,-0.93,-0.99,-1,-1.06
2017-12-26 13:26:44.91,-0.93,-0.93,-0.91,-0.99,-0.92,-0.77,-0.77,-0.78,-0.87,-0.92,-0.94,-1.01
2017-12-26 13:26:45.126,-0.86,-0.86,-0.84,-0.91,-0.85,-0.72,-0.72,-0.71,-0.8,-0.85,-0.87,-0.93
2017-12-26 13:26:45.342,-0.79,-0.79,-0.77,-0.85,-0.78,-0.65,-0.64,-0.64,-0.74,-0.78,-0.8,-0.87
2017-12-26 13:26:45.543,-0.74,-0.75,-0.73,-0.8,-0.73,-0.6,-0.59,-0.59,-0.67,-0.74,-0.76,-0.83
2017-12-26 13:26:45.759,-0.7,-0.71,-0.69,-0.75,-0.7,-0.57,-0.56,-0.55,-0.64,-0.7,-0.72,-0.77
2017-12-26 13:26:45.976,-0.62,-0.62,-0.6,-0.69,-0.62,-0.48,-0.47,-0.46,-0.57,-0.61,-0.63,-0.7
2017-12-26 13:26:46.182,-0.57,-0.57,-0.56,-0.62,-0.57,-0.43,-0.42,-0.41,-0.5,-0.56,-0.58,-0.65
2017-12-26 13:26:46.392,-0.56,-0.57,-0.57,-0.62,-0.57,-0.45,-0.42,-0.42,-0.51,-0.57,-0.59,-0.65
2017-12-26 13:26:46.614,-0.87,-0.94,-0.95,-0.94,-0.92,-0.8,-0.79,-0.78,-0.84,-0.91,-0.96,-1
2017-12-26 13:26:46.815,-1.47,-1.61,-1.63,-1.56,-1.58,-1.45,-1.48,-1.47,-1.48,-1.57,-1.63,-1.62
